ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
RWA,Byumba/Kibungo,1022600,Infant mortality rate,105,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442009,1992,DHS,,,82.0,127.0,1.0
RWA,Byumba,7329560,Infant mortality rate,101,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442010.0,1442010.0,Region,..Byumba,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442010,1992,DHS,,,70.0,133.0,
RWA,Kibungo,1541526,Infant mortality rate,108,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442011.0,1442011.0,Region,..Kibungo,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442011,1992,DHS,,,75.0,140.0,
RWA,Cyangugu/Ginkongoro,7425927,Infant mortality rate,84,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442013,1992,DHS,,,68.0,101.0,1.0
RWA,Cyangugu,7453233,Infant mortality rate,78,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442014.0,1442014.0,Region,..Cyangugu,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442014,1992,DHS,,,52.0,104.0,
RWA,Gikongoro,2049785,Infant mortality rate,92,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442015.0,1442015.0,Region,..Gikongoro,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442015,1992,DHS,,,73.0,111.0,
RWA,Kibuye/Ruhengeri/Gisenyi,7374206,Infant mortality rate,87,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442016.0,1442016.0,Region,Kibuye/Ruhengeri/Gisenyi,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442016,1992,DHS,,,76.0,98.0,1.0
RWA,Kibuye,1916302,Infant mortality rate,63,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442017.0,1442017.0,Region,..Kibuye,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442017,1992,DHS,,,46.0,80.0,
RWA,Ruhengeri,1005474,Infant mortality rate,94,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442018.0,1442018.0,Region,..Ruhengeri,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442018,1992,DHS,,,77.0,111.0,
RWA,Gisenyi,2108017,Infant mortality rate,96,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442019.0,1442019.0,Region,..Gisenyi,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442019,1992,DHS,,,77.0,115.0,
RWA,Kigali Prefecture 1992,7396030,Infant mortality rate,76,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_IMR,63206030.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,14003,Ten years preceding the survey,0.0,1.0,CMECMRCIMR,RWDHS1992442020,1992,DHS,,,61.0,91.0,1.0
RWA,Butare/Gitarama,7547724,Child mortality rate,70,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442006,1992,DHS,,,53.0,86.0,1.0
RWA,Butare,7365533,Child mortality rate,94,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442007.0,1442007.0,Region,..Butare,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442007,1992,DHS,,,70.0,119.0,
RWA,Gitarama,2085872,Child mortality rate,50,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442008.0,1442008.0,Region,..Gitarama,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442008,1992,DHS,,,31.0,69.0,
RWA,Byumba/Kibungo,7468294,Child mortality rate,101,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442009,1992,DHS,,,77.0,126.0,1.0
RWA,Byumba,7376726,Child mortality rate,108,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442010.0,1442010.0,Region,..Byumba,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442010,1992,DHS,,,65.0,150.0,
RWA,Kibungo,2068817,Child mortality rate,96,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442011.0,1442011.0,Region,..Kibungo,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442011,1992,DHS,,,66.0,125.0,
RWA,Cyangugu/Ginkongoro,1921843,Child mortality rate,76,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442013,1992,DHS,,,58.0,94.0,1.0
RWA,Cyangugu,7378691,Child mortality rate,73,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442014.0,1442014.0,Region,..Cyangugu,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442014,1992,DHS,,,52.0,93.0,
RWA,Gikongoro,2076494,Child mortality rate,81,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442015.0,1442015.0,Region,..Gikongoro,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442015,1992,DHS,,,49.0,112.0,
RWA,Kibuye/Ruhengeri/Gisenyi,1005463,Child mortality rate,79,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442016.0,1442016.0,Region,Kibuye/Ruhengeri/Gisenyi,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442016,1992,DHS,,,62.0,96.0,1.0
RWA,Kibuye,7351923,Child mortality rate,74,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442017.0,1442017.0,Region,..Kibuye,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442017,1992,DHS,,,42.0,106.0,
RWA,Ruhengeri,1951055,Child mortality rate,69,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442018.0,1442018.0,Region,..Ruhengeri,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442018,1992,DHS,,,48.0,90.0,
RWA,Gisenyi,7351675,Child mortality rate,92,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442019.0,1442019.0,Region,..Gisenyi,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442019,1992,DHS,,,58.0,125.0,
RWA,Kigali Prefecture 1992,1916330,Child mortality rate,76,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_CMR,63206040.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,14003,Ten years preceding the survey,0.0,1.0,CMECMRCCMR,RWDHS1992442020,1992,DHS,,,59.0,93.0,1.0
RWA,Butare/Gitarama,2056952,Under-five mortality rate,161,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442006,1992,DHS,,,137.0,186.0,1.0
RWA,Butare,7466740,Under-five mortality rate,192,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442007.0,1442007.0,Region,..Butare,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442007,1992,DHS,,,157.0,227.0,
RWA,Gitarama,1016881,Under-five mortality rate,136,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442008.0,1442008.0,Region,..Gitarama,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442008,1992,DHS,,,105.0,167.0,
RWA,Byumba/Kibungo,7574941,Under-five mortality rate,195,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442009,1992,DHS,,,164.0,227.0,1.0
RWA,Byumba,1016736,Under-five mortality rate,198,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442010.0,1442010.0,Region,..Byumba,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442010,1992,DHS,,,140.0,256.0,
RWA,Kibungo,1541537,Under-five mortality rate,193,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442011.0,1442011.0,Region,..Kibungo,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442011,1992,DHS,,,159.0,228.0,
RWA,Cyangugu/Ginkongoro,1958192,Under-five mortality rate,154,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442013,1992,DHS,,,131.0,177.0,1.0
RWA,Cyangugu,7342941,Under-five mortality rate,145,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442014.0,1442014.0,Region,..Cyangugu,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442014,1992,DHS,,,112.0,178.0,
RWA,Gikongoro,2112147,Under-five mortality rate,165,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442015.0,1442015.0,Region,..Gikongoro,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442015,1992,DHS,,,132.0,198.0,
RWA,Kibuye/Ruhengeri/Gisenyi,2065538,Under-five mortality rate,159,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442016.0,1442016.0,Region,Kibuye/Ruhengeri/Gisenyi,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442016,1992,DHS,,,138.0,179.0,1.0
RWA,Kibuye,7374239,Under-five mortality rate,132,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442017.0,1442017.0,Region,..Kibuye,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442017,1992,DHS,,,106.0,158.0,
RWA,Ruhengeri,1005470,Under-five mortality rate,157,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442018.0,1442018.0,Region,..Ruhengeri,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442018,1992,DHS,,,130.0,184.0,
RWA,Gisenyi,1005453,Under-five mortality rate,179,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442019.0,1442019.0,Region,..Gisenyi,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442019,1992,DHS,,,137.0,222.0,
RWA,Kigali Prefecture 1992,2108016,Under-five mortality rate,146,0,RW,Rwanda,1992,RW1992DHS,CM_ECMR_C_U5M,63206050.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,14003,Ten years preceding the survey,0.0,1.0,CMECMRCU5M,RWDHS1992442020,1992,DHS,,,119.0,173.0,1.0
RWA,Butare/Gitarama,547259,Antenatal care from a skilled provider,93.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442006,1992,DHS,647.0,605.0,,,1.0
RWA,Butare/Gitarama,4754784,Antenatal care from a skilled provider,94.5,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442006,1992,DHS,821.0,770.0,,,1.0
RWA,Butare/Gitarama,6127475,Antenatal care from a skilled provider,92.5,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442006,1992,DHS,459.0,431.0,,,1.0
RWA,Butare,4960906,Antenatal care from a skilled provider,89.9,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442007.0,1442007.0,Region,..Butare,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442007,1992,DHS,284.0,280.0,,,
RWA,Butare,553762,Antenatal care from a skilled provider,91.3,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442007.0,1442007.0,Region,..Butare,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442007,1992,DHS,364.0,362.0,,,
RWA,Butare,7480558,Antenatal care from a skilled provider,87.6,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442007.0,1442007.0,Region,..Butare,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442007,1992,DHS,195.0,193.0,,,
RWA,Gitarama,1175148,Antenatal care from a skilled provider,96.9,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442008.0,1442008.0,Region,..Gitarama,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442008,1992,DHS,363.0,325.0,,,
RWA,Gitarama,3229856,Antenatal care from a skilled provider,97,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442008.0,1442008.0,Region,..Gitarama,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442008,1992,DHS,457.0,408.0,,,
RWA,Gitarama,2775770,Antenatal care from a skilled provider,96.1,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442008.0,1442008.0,Region,..Gitarama,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442008,1992,DHS,264.0,238.0,,,
RWA,Byumba/Kibungo,3945683,Antenatal care from a skilled provider,94.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442009,1992,DHS,542.0,500.0,,,1.0
RWA,Byumba/Kibungo,6881752,Antenatal care from a skilled provider,94,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442009,1992,DHS,657.0,609.0,,,1.0
RWA,Byumba/Kibungo,4420536,Antenatal care from a skilled provider,94,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442009.0,1442009.0,Region,Byumba/Kibungo,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442009,1992,DHS,389.0,358.0,,,1.0
RWA,Byumba,4296893,Antenatal care from a skilled provider,95,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442010.0,1442010.0,Region,..Byumba,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442010,1992,DHS,243.0,231.0,,,
RWA,Byumba,5437743,Antenatal care from a skilled provider,94.9,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442010.0,1442010.0,Region,..Byumba,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442010,1992,DHS,304.0,291.0,,,
RWA,Byumba,4023934,Antenatal care from a skilled provider,93.6,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442010.0,1442010.0,Region,..Byumba,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442010,1992,DHS,171.0,161.0,,,
RWA,Kibungo,6394414,Antenatal care from a skilled provider,94.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442011.0,1442011.0,Region,..Kibungo,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442011,1992,DHS,299.0,269.0,,,
RWA,Kibungo,4199829,Antenatal care from a skilled provider,93.2,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442011.0,1442011.0,Region,..Kibungo,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442011,1992,DHS,353.0,318.0,,,
RWA,Kibungo,3081828,Antenatal care from a skilled provider,94.3,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442011.0,1442011.0,Region,..Kibungo,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442011,1992,DHS,218.0,197.0,,,
RWA,Cyangugu/Ginkongoro,3256379,Antenatal care from a skilled provider,93.6,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442013,1992,DHS,427.0,380.0,,,1.0
RWA,Cyangugu/Ginkongoro,4511545,Antenatal care from a skilled provider,92.4,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442013,1992,DHS,511.0,458.0,,,1.0
RWA,Cyangugu/Ginkongoro,4836981,Antenatal care from a skilled provider,94.5,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442013.0,1442013.0,Region,Cyangugu/Ginkongoro,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442013,1992,DHS,329.0,294.0,,,1.0
RWA,Cyangugu,5064137,Antenatal care from a skilled provider,91.3,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442014.0,1442014.0,Region,..Cyangugu,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442014,1992,DHS,223.0,197.0,,,
RWA,Cyangugu,6583892,Antenatal care from a skilled provider,90.2,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442014.0,1442014.0,Region,..Cyangugu,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442014,1992,DHS,255.0,227.0,,,
RWA,Cyangugu,4132341,Antenatal care from a skilled provider,91.3,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442014.0,1442014.0,Region,..Cyangugu,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442014,1992,DHS,170.0,151.0,,,
RWA,Gikongoro,4424413,Antenatal care from a skilled provider,96.1,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442015.0,1442015.0,Region,..Gikongoro,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442015,1992,DHS,204.0,183.0,,,
RWA,Gikongoro,6964623,Antenatal care from a skilled provider,94.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442015.0,1442015.0,Region,..Gikongoro,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442015,1992,DHS,257.0,231.0,,,
RWA,Gikongoro,3796089,Antenatal care from a skilled provider,97.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442015.0,1442015.0,Region,..Gikongoro,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442015,1992,DHS,158.0,143.0,,,
RWA,Kibuye/Ruhengeri/Gisenyi,541310,Antenatal care from a skilled provider,93.3,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442016.0,1442016.0,Region,Kibuye/Ruhengeri/Gisenyi,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442016,1992,DHS,863.0,797.0,,,1.0
RWA,Kibuye/Ruhengeri/Gisenyi,1236326,Antenatal care from a skilled provider,93.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442016.0,1442016.0,Region,Kibuye/Ruhengeri/Gisenyi,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442016,1992,DHS,1029.0,954.0,,,1.0
RWA,Kibuye/Ruhengeri/Gisenyi,2111275,Antenatal care from a skilled provider,93.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442016.0,1442016.0,Region,Kibuye/Ruhengeri/Gisenyi,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442016,1992,DHS,654.0,600.0,,,1.0
RWA,Kibuye,4660312,Antenatal care from a skilled provider,84.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442017.0,1442017.0,Region,..Kibuye,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442017,1992,DHS,210.0,187.0,,,
RWA,Kibuye,2870568,Antenatal care from a skilled provider,86.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442017.0,1442017.0,Region,..Kibuye,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442017,1992,DHS,258.0,231.0,,,
RWA,Kibuye,541344,Antenatal care from a skilled provider,85.4,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442017.0,1442017.0,Region,..Kibuye,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442017,1992,DHS,164.0,145.0,,,
RWA,Ruhengeri,541305,Antenatal care from a skilled provider,95.3,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442018.0,1442018.0,Region,..Ruhengeri,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442018,1992,DHS,305.0,293.0,,,
RWA,Ruhengeri,4556106,Antenatal care from a skilled provider,95.8,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442018.0,1442018.0,Region,..Ruhengeri,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442018,1992,DHS,370.0,357.0,,,
RWA,Ruhengeri,2041272,Antenatal care from a skilled provider,95.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442018.0,1442018.0,Region,..Ruhengeri,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442018,1992,DHS,221.0,209.0,,,
RWA,Gisenyi,6625573,Antenatal care from a skilled provider,96.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442019.0,1442019.0,Region,..Gisenyi,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442019,1992,DHS,348.0,317.0,,,
RWA,Gisenyi,2784932,Antenatal care from a skilled provider,96.6,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442019.0,1442019.0,Region,..Gisenyi,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442019,1992,DHS,400.0,366.0,,,
RWA,Gisenyi,4278428,Antenatal care from a skilled provider,97,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442019.0,1442019.0,Region,..Gisenyi,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442019,1992,DHS,269.0,246.0,,,
RWA,Kigali Prefecture 1992,6403783,Antenatal care from a skilled provider,96.9,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,14000,Three years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442020,1992,DHS,469.0,596.0,,,1.0
RWA,Kigali Prefecture 1992,4391098,Antenatal care from a skilled provider,96.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,14001,Five years preceding the survey,0.0,0.0,RHANCPWSKP,RWDHS1992442020,1992,DHS,597.0,753.0,,,1.0
RWA,Kigali Prefecture 1992,5045047,Antenatal care from a skilled provider,96.4,1,RW,Rwanda,1992,RW1992DHS,RH_ANCP_W_SKP,83363120.0,I,442020.0,1442020.0,Region,Kigali Prefecture 1992,14002,Two years preceding the survey,0.0,1.0,RHANCPWSKP,RWDHS1992442020,1992,DHS,343.0,432.0,,,1.0
RWA,Butare/Gitarama,547316,Antenatal visits for pregnancy: 4+ visits,12,1,RW,Rwanda,1992,RW1992DHS,RH_ANCN_W_N4P,83403040.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14000,Three years preceding the survey,0.0,0.0,RHANCNWN4P,RWDHS1992442006,1992,DHS,647.0,605.0,,,1.0
RWA,Butare/Gitarama,4497816,Antenatal visits for pregnancy: 4+ visits,12.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCN_W_N4P,83403040.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14001,Five years preceding the survey,0.0,0.0,RHANCNWN4P,RWDHS1992442006,1992,DHS,821.0,770.0,,,1.0
RWA,Butare/Gitarama,5255003,Antenatal visits for pregnancy: 4+ visits,9.7,1,RW,Rwanda,1992,RW1992DHS,RH_ANCN_W_N4P,83403040.0,I,442006.0,1442006.0,Region,Butare/Gitarama,14002,Two years preceding the survey,0.0,1.0,RHANCNWN4P,RWDHS1992442006,1992,DHS,459.0,431.0,,,1.0
RWA,Butare,6649990,Antenatal visits for pregnancy: 4+ visits,13.1,1,RW,Rwanda,1992,RW1992DHS,RH_ANCN_W_N4P,83403040.0,I,442007.0,1442007.0,Region,..Butare,14000,Three years preceding the survey,0.0,0.0,RHANCNWN4P,RWDHS1992442007,1992,DHS,284.0,280.0,,,
RWA,Butare,553826,Antenatal visits for pregnancy: 4+ visits,13.2,1,RW,Rwanda,1992,RW1992DHS,RH_ANCN_W_N4P,83403040.0,I,442007.0,1442007.0,Region,..Butare,14001,Five years preceding the survey,0.0,0.0,RHANCNWN4P,RWDHS1992442007,1992,DHS,364.0,362.0,,,
